,count,hate_speech,offensive_language,neither,class,tweet
269,3,0,3,0,1,@TreLeKidd: Yo bitch is Gucci Mane RT @JabariTheGreat : My bitch a stoner  http://t.co/lt9LIJjpg9
270,3,0,3,0,1,@TweetGameLazy: I can ride your bitch with no handle bars
271,3,0,3,0,1,@TyJonCuffee: And if you aint a hoe get up out my traphoussseeeee
272,3,0,0,3,2,@UberFacts: 15 sad TV character deaths were still bitter over... http://t.co/uLclFUF8nC http://t.co/1RXYQOOsM0ned stark was the man
273,3,0,3,0,1,@UnHoly_Jack: These harbor bitches are all Party Bus hoes Lol all?
274,3,0,3,0,1,@Vbomb20: @Woodchuck20 pussy love it
275,3,0,3,0,1,@VeronikaHumbert: Ultraviolence video, its coming you little bitch! #MTVHottest Lana Del Rey http://t.co/533fLbvWqh bitchy promo
276,3,0,3,0,1,@VineForTheByrd: On my way to fuck your bitch https://t.co/4lMTFNL2iyLMFAO KITTYCOPTER
277,3,0,0,3,2,@WBUR: A smuggler explains how he helped fighters along the Jihadi Highway: http://t.co/UX4anxeAwd
278,3,0,3,0,1,@WBeezy_: @QuaTheGreat: Aww their avis look so cute together  http://t.co/9lPorCb8w0  do I gotta get Ike avi on this bitch ?
279,3,0,3,0,1,@WBeezy_: @Run_DRC: Its simple, dont be a hoe=dont worry about being exposed  fight mewhy ?
280,3,0,3,0,1,@WannabeKanye: whys this bitch boosting herself http://t.co/uOd2f5WtKVHer size isnt exactly the most healthy tho
281,3,0,3,0,1,@WitHaPrettyface: @_1nonlykeisha bet not be no bitches!   Kim bye!!!
283,3,0,3,0,1,@X_XPDOTJDOT: Damn near gotta protect my tweets.. stalkers being annoying you got that dope dick. Drive these bitches loco
284,3,0,3,0,1,@XoJennyGirl: Im making marack my girlfriend . @marackaf aye b you pullin hoes just like o taught you
285,3,1,2,0,1,@XoXo__Angiee: Bruno fag boy you love me.
286,3,0,3,0,1,@YEHits_Von: @Run_DRC: I must be a bitch you are  sike naw This why we always beefing
287,3,0,0,3,2,@Yankees: Down 6-1, #Yankees look to rally in the bottom of the 9th. #RALLYCAP
288,3,0,3,0,1,@YoungRicooo: @WexicanAfro702: Dont take advantage of a nice person@ hoes@ everyjuan
289,3,1,2,0,1,@YoungRicooo: Happy birthday bitch nigga @WexicanAfro702 Thanks pal
290,3,0,3,0,1,@YoungRicooo: Sad knowing that most hoes wont fuck with you bc you aint got stacks. wait till friday
291,3,0,3,0,1,@YunGMiGo: @Shane_A1 cinco shit harder fucc niggayee but you fucc wit rich homie cuz dats ya homeboy fucc nicca
292,3,0,3,0,1,@ZoeBarton3: @h0rheyd ewww I said THAT last Sunday..as in the last Sunday I was there. Read it again nigs
293,4,1,3,0,1,@_BaDa_Bing: I only punch real niggas in the face cause a pussy Nigga is gonna punch me right back Strong Mush or Shake..
294,3,0,3,0,1,@_BeeDontCare My pussy still fresh &lt;----- something stank girls say.
295,4,0,4,0,1,@_GeeWillikers_: Ass slapping is one the greatest things. Haha.  I slapped a girl on the ass. . She got mad I aint get pussy for a week
296,3,0,3,0,1,@_TommyCollins: @WeAreRichnow @buffalobills yeah Texans are so much better you fucking retard I see that youre mad about this.
297,3,1,2,0,1,@__MALIBUbarbie: Nd wtf is up with dark bitches with blonde.. PLEASE HAVE SEVERAL SEATS HOE! ..looking like black&amp;milds out here
298,4,0,4,0,1,@__Sugga: Theres a lane some bitches need to stay in  the left n get right the fuck outta our face
299,3,0,3,0,1,@__sneakyb: I hate when boys deny that they have bitches  smh
300,3,1,2,0,1,@__taradise__: Ya nigs out there still saying yall dont eat butt?! WITH A STRAIGHT FACE!
301,3,0,3,0,1,@__youreWelcome: Im a boss ass bitch ...that needs to sit in a corner
302,3,0,3,0,1,@_iwantfranny: Hes a hoe , I cant
304,3,0,3,0,1,@_prettyflvck0: Me And Paul Thinkin Bout Gettin Rentals For Da Weekend oooh shit bitches betta stay out da streets
305,6,0,6,0,1,@_rapdreams: bitches hold they nigga down when he get locked up... but if a nigga go to college or the military its a different story.
306,3,1,2,0,1,@_simplycaitlin: why do my friends hate me because you a ratchet hoe..
307,3,1,2,0,1,@adriwadrri: No love for these fuck niggas hoes*
308,3,0,3,0,1,@airmaxlad1: Hot meat http://t.co/BRz8Imk5vK sexy as fuck scally lad. I would love to meet him and his trainers.
309,3,0,3,0,1,@airmaxlad1: Sniff http://t.co/FHHbBRMYBN perved up scally lad. fuck yeah.
310,3,0,3,0,1,@alejandra_p13: These bitches love Sosa
311,4,0,3,1,1,@alexissixela__: @white_thunduh: I legit watched it for about 30 or 40 seconds SO DID I WTF prob cause were retarded smh
312,3,0,3,0,1,@allisonnamaya_: What should I name my cat, ideas? Mr pussy
313,3,0,2,1,1,@altosteel115: http://t.co/tM28mh5XG2 woof woof. Sexy thug boy scally.
314,3,0,3,0,1,@ambitiousBree: @_1nonlykeisha u see the damn phone ringing?  when you married bitches makes demands!!!! You havent called me
315,3,0,3,0,1,@analicialouise: Tevin is my favorite sophomore I think hes so funny Hes really not. Lmaoo hes a little hoe
316,3,0,3,0,1,@angelenagoley: 10 sex positions http://t.co/nt3PABMWsm http://t.co/JmHZ8Sczf0naw this what u call fucking the soul outta bitch
317,3,2,1,0,0,@ashlingwilde: @ItsNotAdam is bored supposed to be cute, you faggot? Sometimes
318,3,0,0,3,2,@ayyee_ceee_: One mans trash  is another mans treasure
319,3,0,3,0,1,@babineaux_: I dont got no type. Bad bitches is the only thing I like *Iongotnotype
320,3,2,1,0,0,@bigbootybishopp: @white_thunduh lassen cc , the coach wants me i feel it youll get more my nig no doubt
321,3,0,3,0,1,@bleedingtrap: god teeth , gold chain white bitches , cocaine
322,3,1,2,0,1,@cheetahBluntz_: Its me hoe, its me hoe shhhhh
323,3,0,3,0,1,@chieflottahoes: In D.C., we call them rollers, in Chiraq we call them thots. All across America they have been known as a hoe.
324,3,0,3,0,1,@clayton_jenn99: Im gonna miss that bitch of a bus driver...no you wont. Dont lie
325,3,0,3,0,1,@coltforty2Gone: hate when bitches try and put you in the friendzone. bitch Im tryin to score put me in the endzone  ON. MY. SOUL!
326,3,0,1,2,2,@complex_uk: Ashley Young has tried to deny that bird s*** landed in his mouth ---&gt; http://t.co/mlr5eWgonK https://t.co/AvCHFj7reM hahaha
327,3,0,3,0,1,@datFullerkid: @TreVaughnLG yall both gimped up?? Aint tht a bitch huh lol
328,3,0,1,2,2,@deepthroatMike: @Boys_South: Take me for a ride  http://t.co/H5mAtjYfGA#redneck woof woof
329,3,1,2,0,1,@demi_eggleton: oh my god I love Victoria Mitchell all my bitches love me
330,3,0,3,0,1,@djsliime: That long distance shit wack I knew the bitch was cheating- uh oh
331,3,0,3,0,1,@fIirting: HES DOING IT RIGHT  http://t.co/JZKkiVUVjC no bitches smh
332,3,0,3,0,1,@fatboyswagg347: they BAN dat pussy for life he gotta pay 2.5 millon dollar fine
333,3,1,2,0,1,@fuckcamoclark: Roses are red and violets are blue and niggers are black, you know thats true. @dylan72892
334,3,0,0,3,2,@g0rillaz0e: Sitting on my window sill, window open, bird tries to fly in. Smacked it. #ProtectTheAnimals @peta
335,3,0,3,0,1,@glowstruck: But a nigga gon be a nigga, be a nigga. You sound fuckin retarded
336,3,0,0,3,2,@greggutfeld: a video an entire media will likely mock. http://t.co/XFr1cRXWSm i am such a crybaby
337,3,0,3,0,1,@gurl_Im_Angie: @ItsKiaraaaa @WestYourMajesty Im not even shy stfu kikis mom: Hi angelique Angelique: Smiles *Dips cracker in soup*
338,3,0,3,0,1,@haitian__goLd: Tim Tebow got cut from every team he was on in the NFL and he already got more hoes than me in Starkville. Smh.
339,3,0,3,0,1,@hazelebaby: Karma is a bitch #Damn #GodProtectsHisAngels *sips tea*
340,3,0,3,0,1,@hornyjhb: Fuckin hot gym pussy http://t.co/ZVYmcXQuTA fuck yeah
341,3,0,0,3,2,@hxhassan: Jihadi patron Hajjaj al-Ajmi is arrested at Kuwait airport https://t.co/ZmloKfWDQl
342,3,0,2,1,1,@iAMPickUpLines: You can call me Fireman cause I turn the hoes on.
343,3,0,3,0,1,@iCrawley: I could never have a bby by a lil dick Thts y I got a abortion by the last bitch- oh My God
344,3,0,3,0,1,@iDntWearCondoms: Watch women try to argue with me like they have a dick and actually fucked some pussy before I hate when bitches do that
345,3,0,3,0,1,@iLGDaily: And smoke weed in public, fuck cops man, do what you wanna do, they dont own you, run if they come are you retarded?
346,3,0,0,3,2,@iTrapWatermelon: tweety bird tho https://t.co/JbnoNM3N1P
347,3,0,3,0,1,@irlfatty: my pussy sweet like watermelon http://t.co/SKlPh3TtoGThotermelon
348,3,0,1,2,2,@itscoleharmon_: When twitter rappers dm me their trash links http://t.co/35nMR4AUQg
349,3,0,3,0,1,@jSadass: loud bitches annoy me
350,4,0,4,0,1,@jacaxeltlu: Eventually every bitch turns into that hoe. # Truuu
351,3,0,3,0,1,@jaimescudi_: @Tonybthrz_: @jaimescudi_: I swear if oomf try talking to me tomorrow.. @ @BarackObama pussy
352,3,0,3,0,1,@jama_jam: You bitches be pretending to be TF crazy.. You aint never lied...
353,4,0,3,1,1,@jasmyncyniquee: @white_thunduh k bye hoe um bye ..
354,3,2,1,0,0,@jayswaggkillah: Jackies a retard #blondeproblems At least I can make a grilled cheese!
355,3,1,2,0,1,@jboii2: ima keep on giving these pussy ass niggas ah reason to hate !
356,3,0,0,3,2,@jethromass: Photo: http://t.co/CxRs5BVhPw he is in sole heaven
357,3,2,1,0,0,@jgabsss: Stacey Dash won  http://t.co/PDLG46rjOL baddest bitch evaaaa
358,3,0,3,0,1,@juicyyyjayyyy: Side bitch Sunday
359,3,0,3,0,1,@k_eazy26: Facts what baldheaded bitch made this shit.  http://t.co/fDYojpT9Xg
360,3,0,3,0,1,@kayreneeee_: Fuck wit us and then we tweakin hoe shmurda!
361,3,0,0,3,2,@kazooook: We actin like its the 7th day @WesGodLaFlare http://t.co/s9gMtEvpaT
362,3,0,3,0,1,@kikiSTFU: Ill break that lil bitch neck and wont even feel sorry about it Savage
363,3,0,3,0,1,@leikant: This is so fucking hot!! #scally #sneakersex #sockfetish #sniff #trainersex http://t.co/TubivxbxcO love me some kinky scallies
364,3,1,2,0,1,@likemicah: Yall dumb ass niggas be so pressed to have hoes. Yall weak as fuck as fuck ...weed over hoes, oreos too.
365,3,0,3,0,1,@lildurk_: I can turn yo bitch into a eaterrrrrrrrr
366,3,0,3,0,1,@lildurk_: I dont trust dese hoes Nikki told 51st where I stay at all my fans screen shot ASAP we finna come to Chiraq and shoot sumn
367,3,0,3,0,1,@marackaf: @white_thunduh: Aye yall ima tryout for the bowling team frfr tryouts passed tho no theres two more retard
368,3,0,3,0,1,@maybe6789: Now u got what u want bitch ! Enjoy it http://t.co/gLQzwtGMj9 now this is a crazy party I would love to attend.
369,3,0,0,3,2,@metroadlib: colored contacts in your eyes?
370,3,0,3,0,1,@michelle_westt: Facts @POONsoaker: Only the dudes with hoes say they dont got hoes @J_Austin12
371,3,0,3,0,1,@midyWIDEY_: Im rea start smacking bitches period ! Bluffin at its best
372,3,0,3,0,1,@molssyo: Lifes a bitch, and then you die
373,3,0,3,0,1,@molssyo: One of us is on drugs, and its me but youre still wrong  @currieburry hahahahahahah im a bitch sometimes (:
374,3,1,2,0,1,@morgandaylee: Im feeling pretty fuckin ghetto Smh
375,3,0,0,3,2,@nohands_24: @20ToLife_: @nohands_24: @DejaaLeeann_: @B_Coleman2 swears Im #1 man easily easily behind Austin nip?
376,3,0,3,0,1,@obey_jrock__: This is a true ride or die bitch  http://t.co/bkwHX83fkW what the fuck hahahahah
377,4,0,0,4,2,@oldpicsarchive: H.G.Wells and Charlie Chaplin http://t.co/sTiDDHK3WT #History #Photography
378,3,0,3,0,1,@ortiz_jaylene: All I see is Brunos bitch ass on my twitter now. wtf Brunos all that she sees (Drake voice)
379,3,0,3,0,1,@ozzie_garza: @white_thunduh Im about to cool faggot chill tf is cool nigga
380,3,0,3,0,1,@ozzie_garza: @white_thunduh Im so sure bitch frfr tf
381,3,0,3,0,1,@poppunksucks: Twitter is not a source of news broadcast you fucking retards it is when nbc, abc, cnn, Fox, etc are all keeping quiet.
382,3,0,3,0,1,@queendulaaa: Got a couple bitches saying they know me But Ima let the money talk for me  AND IM LIKE... #WWYD
383,3,0,3,0,1,@realFORTES: Grudges are for weirdosand bitches
384,3,1,0,2,2,@rhythmixx_: I told Mariam to but cigarettes for her birthday
385,3,0,0,3,2,@riananewman: @22EdHam brownies tonight what kind?!?!
386,3,0,3,0,1,@roLLYuP23: No text back? I dont give a fuck, Ill text another bitch damn someone is hurt lol
387,6,1,5,0,1,@ronald_iongi: Ummmmmm okay http://t.co/4BVLsci5K5 you got hoes from left to right  do yah thang!
388,3,0,3,0,1,@royalswagg_: using y=mx+b to find the slope of that ass
389,3,0,0,3,2,@rugbysocklad: Fit lads! Nice gear! http://t.co/ThnXX1lC1M these scally lads n trainers would get it
390,3,0,3,0,1,@rugbysocklad: Hell yeah bro! http://t.co/9yIb45UD6c fuck yeah sexy scally lad in hot gear
391,3,0,3,0,1,@rugbysocklad: Helping out a mate!! http://t.co/eMNAdO1QOj I love scally play. Fuck yeah
392,3,0,2,1,1,@rugbysocklad: Lads being Lads! http://t.co/f3UJcYJ4OF fuck yeah. I love scally lad action. Hot trainers too.
393,3,0,3,0,1,@savage_twotone: Next year bitches is gonna be like you gotta promise you wont expose me
394,3,0,3,0,1,@scallynikelad: @sleazytwinks: So hot!! RT @opcinjen: Lick it, bitch http://t.co/JLoUkqDcOM fuck yeah. Eat that trainer u dirty fucker
395,3,0,3,0,1,@sierrabernia: @T2G_CincoKilby: Yall think celebrity pussy different from the locals?  yeah Meghan goods is
396,6,0,2,4,2,@sleepy_yongguk: I saw an ajumma walk out in the beginning saying, Wow, this is so trash that I cant even listen to it..  lmaoo
397,3,0,3,0,1,@sniffsockslad: Need these sox http://t.co/xydb1RchXh fuck yeah. I love a kinky scally lad w/ rank sox and sneaks
398,3,1,2,0,1,@snoleezey801: I dont ever expose females like that.. Thats childish.. bitch nigga shiiii.....
399,3,0,3,0,1,@socass_: @00sexilexi00: @socass_ yasss
400,3,1,0,2,2,@socass_: Dude remember this wop video? @00sexilexi00 http://t.co/P3HEuBOQBu OMG WHERE DID YOU FIND THAT
401,3,0,2,1,1,@soxandjox: Thick raw fuck http://t.co/g8RvUHCeBN Damn his man pussy is getting a workout.
402,3,0,0,3,2,@soxdawg: RAWR!! RT @skinrubberboi: My sexy French scally. I love him! #frenchscally http://t.co/5idQ3R5Akz sexy scally woof woof
403,3,0,3,0,1,@splurgb_: Nothin in life is free.. Some of you bitches need to write that on ya panties
404,3,0,3,0,1,@stephencdo: @currieburry if one of you bitches want some of my burrito u can catch me at potosino huh? Haha
405,3,1,2,0,1,@talibanshawtyy: Niggas whole hoes out here cuz Couldnt had said it better..
406,3,0,3,0,1,@theaveragerocks: Hardcore way to eat Mac and cheese
407,3,0,3,0,1,@thebravebird: #YoureNotMyType if my fade is perpetually fresher than yours. Thats a real ass bitch rite there
408,3,0,3,0,1,@thejudyann: annoying bitch that I love http://t.co/8oxlQvQBrC JUDYANNS SO PRETTY!!!!!
409,3,0,3,0,1,@thotmouths: http://t.co/aQKGOrAUxx
411,3,0,3,0,1,@trestiffer: Hi bitch
412,3,0,3,0,1,@trutherbot: does he look like a bitch? @el_capacitor
413,3,0,3,0,1,@whoiscoreyking: Chase money  not  hoes
414,3,0,3,0,1,@whooligan__: cant stand a I dont know what I want ass nigga  bitch*
415,3,0,3,0,1,@wiganzlad: @MarkyCrumb: @gmail_shorts: Im on my way http://t.co/MqcZuXlbtT love a #chavhot sexy scally fucker.
416,3,1,2,0,1,@witmyRUDEass: These newly gay bitches dont kno how shit works
417,3,0,3,0,1,@witmyRUDEass: When a bitch dont want a real job they just become strippers lol lol.
418,3,0,3,0,1,@wodaeeex3: Awww Meat Meat In His Feelinsi ainn n my feelings bitch
419,3,0,2,1,1,@wodaeeex3: I Want Snake Bites , MY Industrial Piercin A TattooDem hoe accessories dea
420,3,0,0,3,2,@worldtraveIs: Baby albino  http://t.co/2tYTQJ3fec @Meeeesh1395
421,3,0,3,0,1,@worldwarzee_: these hoes aint loyal.
422,3,1,2,0,1,@xoxoclauudia: YASSSSSS, ORDERED CHINESE  bitch you just ate tacos you fat fuck
423,3,0,3,0,1,@z0mbiedance: I made that bitch lunch. @elizabethbatman Bitches love lunch.
424,6,2,4,0,1,A NO BRAINER
425,3,0,3,0,1,A pussy a day keeps the devil away -@DoperThanYola
426,3,0,3,0,1,Aint that about a bitch... What does that mean?
427,3,0,3,0,1,All these bitches want a baby, I dont want no children.
428,3,0,2,1,1,And bitch you must be lost
429,3,0,3,0,1,Baby I like being on your left side no bitch you cant be there Cuz the street on that side and Twitter said I aint real if you do
430,6,0,1,5,2,Bae sounds like such a ghetto word. Use something else
431,3,1,2,0,1,Batter the wee cunt Jewis y cos he fucked my ex? Emma isnt battering the girls Ive nailed?Ive moved on,stop being a pussy n do it urself.
432,3,0,3,0,1,Bleed out hoe!!! -Alexa
433,3,0,3,0,1,Boolin in the bando wit a few bitches
434,3,0,0,3,2,Brownies for my brownie I love this movie.
435,3,0,3,0,1,But I need a bad bitch thats hotter than me might be the realist shit PartyNextDoor ever said. Thats how I be feelin everyday
436,3,1,2,0,1,By the way we do punch bitches.
437,3,0,3,0,1,Caesar is home RT @Naewoodster: @MjaySkillz: https://t.co/mw5KAojKXBtheres so much this bitch looks like. Lets start with ape shit
438,3,0,1,2,2,Chinese Maverick: We were communicating Comrade , u know giving the imperialist Yanks the Birdie https://t.co/38GZ1jerPS
439,3,0,3,0,1,Dad say hi to my snapchat
440,6,0,5,1,1,Do you believe these hoes are not in fact loyal? I disagree with that, I do believe they are in fact the loyalest bunch,these hoes
441,3,0,3,0,1,Dont know no ugly bitches! Dont know no broke niggas!--@Kevin_Gates
442,3,0,3,0,1,Dont make me make you fall in live with a nigga like meee... The birds 1&amp;2 are my favorite songs by Weeknd
443,3,2,1,0,0,Dont worry about the nigga you see, worry about the nigga you DONT see... Dats da nigga fuckin yo bitch.
444,3,0,3,0,1,Dont you ever give my pussy away. You keep it tight, alright?
445,3,0,3,0,1,Dropped a stack cause bitch Im ON.
446,3,0,3,0,1,Dumb bitches do dumb things
447,3,1,2,0,1,Eat the pussy like a real nigga hungry
448,3,1,2,0,1,Eff it. Lets go after the cripple. http://t.co/kSaMx1JPfV
449,3,0,2,1,1,Everything look better with a bitch next to it
450,3,0,3,0,1,Facto @ShaunaSayomi: Who cares if you a hoe when your ass looks like this? http://t.co/CJdT987aqf
451,3,0,3,0,1,For every bad bitch there is a nigga tired of fucking her
452,3,0,3,0,1,Foreign chick, no lie.. Man that bitch Beautiful
453,3,1,2,0,1,Fresh nigga so you kno I need a clean bitch... Who kno Im working cuz I wanna see my team rich. http://t.co/Cgx3HNAK9A
454,3,0,3,0,1,Fuck 5/0 I make my own rules. Suck my dragon balls bitch call me goku
455,3,0,0,3,2,Generate ASCII boxes with NodeJS all I see is the ability to bring flappy-bird in node via ASCII tubes and bird ^_^ http://t.co/lRJWDFhv7T
456,3,0,3,0,1,Get me that shit bitch you is fine bear
457,3,1,2,0,1,Get your ass back to Detroit ya fuckin wigger!
458,3,0,3,0,1,Girls that I dated, its okay I aint mad yo, unless you stabbed me in the heart, no love hoe
460,3,0,3,0,1,HOW DO YOU KNOW MY TWITTER PASSWORD bitch please
461,3,0,3,0,1,Have you seen my shows? Have you seen my hoes? If I wasnt hot would they be so thick?
462,3,0,3,0,1,He a bitch for hitting that hoe
463,3,1,2,0,1,He married to a white woman... lucky sum-bitch - Uncle Ruckus
464,3,0,2,1,1,He wanna be my nigga, but Im just trinna be his savings account   omg imma funny ass bitch man, but thats Real Shit
