text,isHate
@kazooook: We actin like its the 7th day @WesGodLaFlare http://t.co/s9gMtEvpaT,0
@kikiSTFU: Ill break that lil bitch neck and wont even feel sorry about it Savage,0
@leikant: This is so fucking hot!! #scally #sneakersex #sockfetish #sniff #trainersex http://t.co/TubivxbxcO love me some kinky scallies,0
@likemicah: Yall dumb ass niggas be so pressed to have hoes. Yall weak as fuck as fuck ...weed over hoes,1
@lildurk_: I can turn yo bitch into a eaterrrrrrrrr,0
@lildurk_: I dont trust dese hoes Nikki told 51st where I stay at all my fans screen shot ASAP we finna come to Chiraq and shoot sumn,0
@marackaf: @white_thunduh: Aye yall ima tryout for the bowling team frfr tryouts passed tho no theres two more retard,0
@maybe6789: Now u got what u want bitch ! Enjoy it http://t.co/gLQzwtGMj9 now this is a crazy party I would love to attend.,0
@metroadlib: colored contacts in your eyes?,0
@michelle_westt: Facts @POONsoaker: Only the dudes with hoes say they dont got hoes @J_Austin12,0
@midyWIDEY_: Im rea start smacking bitches period ! Bluffin at its best,0
@molssyo: Lifes a bitch,0
@molssyo: One of us is on drugs,0
@morgandaylee: Im feeling pretty fuckin ghetto Smh,1
@nohands_24: @20ToLife_: @nohands_24: @DejaaLeeann_: @B_Coleman2 swears Im #1 man easily easily behind Austin nip?,0
@obey_jrock__: This is a true ride or die bitch  http://t.co/bkwHX83fkW what the fuck hahahahah,0
@oldpicsarchive: H.G.Wells and Charlie Chaplin http://t.co/sTiDDHK3WT #History #Photography,0
@ortiz_jaylene: All I see is Brunos bitch ass on my twitter now. wtf Brunos all that she sees (Drake voice),0
@ozzie_garza: @white_thunduh Im about to cool faggot chill tf is cool nigga,0
@ozzie_garza: @white_thunduh Im so sure bitch frfr tf,0
@poppunksucks: Twitter is not a source of news broadcast you fucking retards it is when nbc,0
@queendulaaa: Got a couple bitches saying they know me But Ima let the money talk for me  AND IM LIKE... #WWYD,0
@realFORTES: Grudges are for weirdosand bitches,0
@rhythmixx_: I told Mariam to but cigarettes for her birthday,1
@riananewman: @22EdHam brownies tonight what kind?!?!,0
@roLLYuP23: No text back? I dont give a fuck,0
@ronald_iongi: Ummmmmm okay http://t.co/4BVLsci5K5 you got hoes from left to right  do yah thang!,1
@royalswagg_: using y=mx+b to find the slope of that ass,0
@rugbysocklad: Fit lads! Nice gear! http://t.co/ThnXX1lC1M these scally lads n trainers would get it,0
@rugbysocklad: Hell yeah bro! http://t.co/9yIb45UD6c fuck yeah sexy scally lad in hot gear,0
@rugbysocklad: Helping out a mate!! http://t.co/eMNAdO1QOj I love scally play. Fuck yeah,0
@rugbysocklad: Lads being Lads! http://t.co/f3UJcYJ4OF fuck yeah. I love scally lad action. Hot trainers too.,0
@savage_twotone: Next year bitches is gonna be like you gotta promise you wont expose me,0
@scallynikelad: @sleazytwinks: So hot!! RT @opcinjen: Lick it,0
@sierrabernia: @T2G_CincoKilby: Yall think celebrity pussy different from the locals?  yeah Meghan goods is,0
@sleepy_yongguk: I saw an ajumma walk out in the beginning saying,0
@sniffsockslad: Need these sox http://t.co/xydb1RchXh fuck yeah. I love a kinky scally lad w/ rank sox and sneaks,0
@snoleezey801: I dont ever expose females like that.. Thats childish.. bitch nigga shiiii.....,1
@socass_: @00sexilexi00: @socass_ yasss,0
@socass_: Dude remember this wop video? @00sexilexi00 http://t.co/P3HEuBOQBu OMG WHERE DID YOU FIND THAT,1
@soxandjox: Thick raw fuck http://t.co/g8RvUHCeBN Damn his man pussy is getting a workout.,0
@soxdawg: RAWR!! RT @skinrubberboi: My sexy French scally. I love him! #frenchscally http://t.co/5idQ3R5Akz sexy scally woof woof,0
@splurgb_: Nothin in life is free.. Some of you bitches need to write that on ya panties,0
@stephencdo: @currieburry if one of you bitches want some of my burrito u can catch me at potosino huh? Haha,0
@talibanshawtyy: Niggas whole hoes out here cuz Couldnt had said it better..,1
@theaveragerocks: Hardcore way to eat Mac and cheese,0
@thebravebird: #YoureNotMyType if my fade is perpetually fresher than yours. Thats a real ass bitch rite there,0
@thejudyann: annoying bitch that I love http://t.co/8oxlQvQBrC JUDYANNS SO PRETTY!!!!!,0
@thotmouths: http://t.co/aQKGOrAUxx,0
@trestiffer: Hi bitch,0
@trutherbot: does he look like a bitch? @el_capacitor,0
@whoiscoreyking: Chase money  not  hoes,0
@whooligan__: cant stand a I dont know what I want ass nigga  bitch*,0
@wiganzlad: @MarkyCrumb: @gmail_shorts: Im on my way http://t.co/MqcZuXlbtT love a #chavhot sexy scally fucker.,0
@witmyRUDEass: These newly gay bitches dont kno how shit works,1
@witmyRUDEass: When a bitch dont want a real job they just become strippers lol lol.,0
@wodaeeex3: Awww Meat Meat In His Feelinsi ainn n my feelings bitch,0
@wodaeeex3: I Want Snake Bites,0
@worldtraveIs: Baby albino  http://t.co/2tYTQJ3fec @Meeeesh1395,0
@worldwarzee_: these hoes aint loyal.,0
@xoxoclauudia: YASSSSSS,1
@z0mbiedance: I made that bitch lunch. @elizabethbatman Bitches love lunch.,0
A NO BRAINER,2
A pussy a day keeps the devil away -@DoperThanYola,0
Aint that about a bitch... What does that mean?,0
All these bitches want a baby,0
And bitch you must be lost,0
Baby I like being on your left side no bitch you cant be there Cuz the street on that side and Twitter said I aint real if you do,0
Bae sounds like such a ghetto word. Use something else,0
Batter the wee cunt Jewis y cos he fucked my ex? Emma isnt battering the girls Ive nailed?Ive moved on,1
Bleed out hoe!!! -Alexa,0
Boolin in the bando wit a few bitches,0
Brownies for my brownie I love this movie.,0
But I need a bad bitch thats hotter than me might be the realist shit PartyNextDoor ever said. Thats how I be feelin everyday,0
By the way we do punch bitches.,1
Caesar is home RT @Naewoodster: @MjaySkillz: https://t.co/mw5KAojKXBtheres so much this bitch looks like. Lets start with ape shit,0
Chinese Maverick: We were communicating Comrade,0
Dad say hi to my snapchat,0
Do you believe these hoes are not in fact loyal? I disagree with that,0
Dont know no ugly bitches! Dont know no broke niggas!--@Kevin_Gates,0
Dont make me make you fall in live with a nigga like meee... The birds 1&amp;2 are my favorite songs by Weeknd,0
Dont worry about the nigga you see,2
Dont you ever give my pussy away. You keep it tight,0
Dropped a stack cause bitch Im ON.,0
Dumb bitches do dumb things,0
Eat the pussy like a real nigga hungry,1
Eff it. Lets go after the cripple. http://t.co/kSaMx1JPfV,1
Everything look better with a bitch next to it,0
Facto @ShaunaSayomi: Who cares if you a hoe when your ass looks like this? http://t.co/CJdT987aqf,0
For every bad bitch there is a nigga tired of fucking her,0
Foreign chick,0
Fresh nigga so you kno I need a clean bitch... Who kno Im working cuz I wanna see my team rich. http://t.co/Cgx3HNAK9A,1
Fuck 5/0 I make my own rules. Suck my dragon balls bitch call me goku,0
Generate ASCII boxes with NodeJS all I see is the ability to bring flappy-bird in node via ASCII tubes and bird ^_^ http://t.co/lRJWDFhv7T,0
Get me that shit bitch you is fine bear,0
Get your ass back to Detroit ya fuckin wigger!,1
Girls that I dated,0
HOW DO YOU KNOW MY TWITTER PASSWORD bitch please,0
Have you seen my shows? Have you seen my hoes? If I wasnt hot would they be so thick?,0
He a bitch for hitting that hoe,0
He married to a white woman... lucky sum-bitch - Uncle Ruckus,1
He wanna be my nigga,0
Her great grandmas a hoe,0
Hey go look at that video of the man that found the kidnapped girls in Ohio........what a nigger - #shitmybosssays,3
Hey pussy you still there?,0
How about we draft all those gung-ho folks and send them to Afghanistan or other war zones so they can show their... http://t.co/sR1zceHx,0
How hotter than is it? A bitch.,0
How u talking to hoes bout bro n em.. Why you talking to hoes bout bro n em,0
How you doing,0
I KNOW my shoes dirty as fuck,1
I am a thrill billy..with a hillbilly heart. -@billyraycyrus. HAHAHAHAHA Jesus Murphy!,0
I call him my bitch @MaKennaM_,0
I cant handle no liquor... But these bitches cant handle meeedd - Chief Sosa,0
I dont chase after dudes... I chase after bitches. - Edgar Bautista,0
I dont love these hoes,0
I dont even need a picture of tamar,0
I dont have hoes,0
I found a new way to chug you have to open your mouth alot #shitallysays,0
I fucking hate that bitch so much I wanna smack her in the face then tongue kiss her,0
I got a bitch set it off like jada picket..queen latifah you riding round with your nieces bitch you titi,0
I got a sister,0
I guess this is the night bitches die...!!!! Stewie is that nigga...!,0
I had a bitch that had a bitch,0
I have this lady-love,0
I heard you was looking for Candy Man,0
I hope you dont get mad,0
I just got a number 3 Im a bitch boy,0
I know that shit eatin grin! You either just fucked the girl of your dreams or you sold a car. We know youre a faggot. Whatd you sell?,0
I only be with older men cause theyre more mature,0
I prolly leave up out this bitch with my cups in my hand and yo hand in my other hand.,0
I said i dont like it,0
I taught myself how to eat pussy,0
I used to dress up like a cop too.,0
I went to jail for a flock,0
I will fuck u where u stand. U dizzy bitch. Two unique separate phrases I overheard a relative saying when I was younger.,0
I woke up like thi- bitch go back to bed,0
I would rather you call me bitch than sir -my manager,0
Ill beat on that pussy so hard,0
Ill slit your throat-neck http://t.co/ChFFSDeDdd,0
Im a funky ass honkey. - @jtimberlake s shout out to @macklemore tonight before Cabaret  #JT2020Tour,1
Im comparing KFC to the pussy @MaxOn_MaxOff5,1
Im downloading you a new personality and ordering you a new face! You bitch.. I love you.. Goddamn it! -Axl Rose yelling at his sex robot,0
Im feelin like Malcolm in the middle,0
Im gonna piss on your dimple @SoNi99a_: Stop wasting prayers on trash teams lol,0
Im probably your main bitch chocolate dipped cinnamon apple,0
Im sick of his shit man @JonnieSantana: Sit his bitch ass,0
Im sorry I fucked yo bitch... But she really dig a nigga @KingL,1
IBS irritable bitch syndrome.,0
If you love her then hide yo bitch so youll keep shorty.,0
If you talk back to me you aint getting no pussy.,0
If youre a bad bitch put your hands up high,1
Imma tie that bitch up in the basement and donkey-fuck her ass for two weeks straight hahahahahahahahaha #50centmovie #beforeiselfdestruct,1
In My Mind,0
Is that an albino Mexican?,1
It takes a true directioner to accept Larry You know what bitch its fans like you that make the boys cry. #ThankYouPaulForConfirmingLarry,0
Its allegations,1
Its never too late to tag a bitch.- @CyFyre,0
Its the dykes -hunter dyke with a dyke http://t.co/LGtw3AWMeh,0
Julia Roberts,1
Just follow the yellow brick twitter.,0
LMFAOOOOOOOOOOOOOOOOOO @bb_brooks: If your pussy is good but my mama dont like you? Guess who gotta go..my mama.,0
LOL,0
Lets do nips ahoy and spank me maybe,0
Lets kill cracker babies!. WTF did I just hear???????? WOW.,2
Like... correct me if Im wrong but... Doesnt pimpin involve smackin bitches for money?,1
Lmao @BlackBeauty515:  RT @80sbaby4life: Pound cake look like pussy  http://t.co/UFYwCC9xCI,0
Lmao @SWILLA_LO: The d.rose adidas are lighter than my phone .... Shit is retarded,0
Mam,0
Maybe she wants to be more than your friend or maybe shes a stupid bitch. You never know until you make her cum.,0
Mine plays DMX and kirk Franklin smh @_justcallmeBRIT: Well my neighbors are ghetto . They get up at like 5am and beat their kids.,0
My grandma used to call me a porch monkey all the time... Come to think of it she did refer to a broken bottle as a nigger knife,2
My momma told me to tell you to mind yoooo damn motha fuckin business you 2+2 not knowin what it is bitch!!!!!!,1
My nips are freeeeezing...and thats not okay because theyre slicing through my bra....,0
My twitter was hacked = Im too pussy to admit that I said it and now I want to act like I never said it.,0
Nah girl I aint gon be able to make it,0
Nah its You @NoMeek_JustMilz:  yo i thought some1 photoshopped my face on that faggot smmfh...i hate yall http://t.co/5e2fkQ3Q2T,2
New Flame the song of the yr lol that bitch SUPER run like,0
Niggas always yelling Fuck bitches,0
Niggas be pressed for pussy,0
No bitches  - nan,0
No boats and hoes please thanks - Mom,0
OVO @Allthingsfresh3: kendrick lamar still trash,0
On top of that,0
Only a couple of Red Sox have gotten past first base. Im dying laughing. Maybe the Yanks need to teach them some game.,0
Our people. Now is the time for the Aryan race 2 stand up and say no more. Before the mongerls turn the world into a ghetto slum. 1488,3
Pistol whip my Dickau,0
RT it for me. Please and thanks @BmorePocahontas: Did a pierced pussy just come across my timeline,0
Remy Machiavelli send shots to ya belly  my bitch,0
Roberto you are one nasty hoe,1
SORRY JB FANREALLY JUSTIN COME BACK. That is the top comment on a Justin Timberlake video with 10 million views. Son of a fucking bitch!,0
Searching the incredible story of 1 white mans quest to find the ingredients necessary to make Caribbean Jerked Chicken in redneck land,0
Selling my soul for material wishes: fast cars and bitches #Tupac #smile #remix,0
Shake that Bear ... aka two rednecks having sex on a dead bear,1
Shall I compare thee to a summers day? No,0
She gotta shape up her pussy lips tho @PostPrettyPussy: Whole wheat organic pussy http://t.co/kq0R0A7z2g,0
She said wigga man you rich...take the du-rag off http://t.co/jb7J3zSbam,0
She was a bitch anyway,0
Shes from Florida so youve got to do the sniff test in those swamp pussies,1
Slow the fuck down,0
So hes a good football player...but he still acts like a nig,0
Stop being a pussy,1
Stop looking us and go eat some pussy,0
Takin it straight to dirt,0
That aint bro moves,0
That girl is plain looking borderline ugly chunky. Hey at least shes got a nice smile a great personality.,1
The devil grows inside the hearts of the selfish and wicked,0
The water isnt yellow,0
These hoes aint loyal,0
These hoes keep callin but I aint pickin up,0
These sour apple bitter bitches,2
They Faggots @JonnieSantana: Orioles petty as fuck...got swept up outta this bitch,0
They have some ghetto ass bands * gets snuck*,1
They have to. That division is trash @NoMeek_JustMilz: Saints gon win the NFC South...watch,0
This is for all the fans that waited,0
This is for my ghetto motherfuckers -Missy Elliott,0
This recipe calls for a leftover brownie. What the hell is a LEFTOVER brownie? Thats just a brownie you havent eaten yet.-@EricaNadine26,0
Those ratchet broads dont represent me but YOUR white ass cant talk trash about them cause you on racist shit Black,1
Trust noneeee,0
Twitter is twitter bitch twitter is life,0
Two roads diverged in a yellow wood,0
U got my 200K bitch nigga--Al Haymon to Antonio Tarver,1
Uh-uh,0
Used to have a girlfriend,0
Virgin pussy  (),0
WHAAAAAAT! LMAOOO!!! @Cromotoasted: @creepgoddess thats why I luv u fat bitches cuz yall got some big ole titties and phat booties,0
Walked in that bitch like,0
We hate niggers,3
Were out here,2
Well bitch,0
What I do? @betysweetcocker: Gotta report you as spam RT @80sbaby4life: Ladies RT if your head game better than your pussy,0
When im done with a hoe i pass her to the squad G!!!!!!!!!!!!!!!!!!!!!!!!,0
Who the fuck you callin jiggaboo,2
Why people think gay marriage is okay is beyond me. Sorry I dont want my future son seeing 2 fags walking down the street holding hands an,3
Why u being such a little bitch chris you aint six bitch - Allisons Mom,1
Why would I want to play with some pussy? - @jimmyfallon *DEAD* #SNL,0
Why would you wanna be the Green Ranger? Hes evil! Duh bitch,0
Why would you want pussy on your side burns?.. Thats a good question @_hy0ung hahahahaha,0
Will shank a bitch for ceviche,0
Work - @tydollasign Gets me through those rough days hahaha #hoes,0
Wow you are a bitch,0
Yall forget he has his brand new baby girl at home bitch the cookies are burning,0
YAH has said in his word that the Mtzraym(egyptians) are his people and Ysrahal is his inheritance and the Kushite(ethiopians).....,0
Yaoooooooo @yea_im_JAMAICAN: Mawnin yardies!,0
Yo bitch on the horn. Tryna shoot a porn. - @KingL Thats T shirt worthy Tony,0
Yo can I sublet your pussy #ShitFahdSays,0
Yo feet smell like my puss  Whut ? Like flowers bitch  omg,0
Yo mama,0
You aint gunna do shit spear chucker,2
You aint my bitch is my favorite response to long texts,0
You and yo boys some pussy cats.,1
You are a cunt,0
You can pull more pussy with a dodge and collect them panties alright. -stormy and jake,0
You can take someone out of the ghetto,0
You dont like us colored folks,1
You got hella hoes http://t.co/ZN1A0gsTpc,0
